order_id,customer_id,order_date,country,order_total
O305390,C100381,2025-06-24,Mexico,37.42
O305391,C100268,2024-06-09,United States,75.68
O305392,C101100,2024-11-22,South Korea,924.14
O305393,C100202,2024-07-26,Japan,367.33
O305394,C101151,2024-07-19,India,25.049999999999997
O305395,C100565,2024-07-21,Japan,485.1
O305396,C101196,2024-08-09,Germany,80.63999999999999
O305397,C100423,2024-04-20,Canada,581.07
O305398,C100678,2025-01-07,Japan,746.5600000000001
O305399,C100738,2024-07-16,Japan,161.05
O305400,C100406,2025-03-31,South Korea,189.85000000000002
O305401,C100261,2025-05-23,Australia,758.59
O305402,C100624,2024-12-01,United States,452.21
O305403,C100795,2025-05-08,United States,307.98
O305404,C100313,2024-01-28,Sweden,261.2
O305405,C100920,2025-07-09,India,236.69
O305406,C100766,2024-04-08,India,434.16999999999996
O305407,C100199,2024-03-28,Australia,164.39
O305408,C101126,2024-07-12,India,209.51999999999998
O305409,C100052,2024-10-06,Italy,32.82
O305410,C100784,2025-02-07,Netherlands,470.9
O305411,C100527,2024-05-13,Spain,653.78
O305412,C100784,2025-07-15,Netherlands,173.39999999999998
O305413,C100928,2025-08-24,United States,1533.0900000000001
O305414,C100824,2025-01-31,India,62.29
O305415,C100780,2025-05-22,United Kingdom,103.06
O305416,C101009,2024-09-27,United Kingdom,260.84
O305417,C100842,2024-01-26,United States,187.78
O305418,C100976,2024-03-08,Brazil,1241.94
O305419,C100483,2024-06-09,Mexico,338.76
O305420,C100243,2024-07-31,India,2080.1200000000003
O305421,C100281,2025-02-09,France,659.0699999999999
O305422,C100734,2025-05-02,Netherlands,764.27
O305423,C100638,2025-01-31,United States,576.98
O305424,C100092,2024-10-20,India,1791.06
O305425,C100245,2025-07-21,Japan,806.92
O305426,C101161,2025-01-28,United States,15.01
O305427,C100871,2024-04-28,United States,29.04
O305428,C100905,2024-12-28,Canada,92.2
O305429,C100236,2024-10-18,Brazil,1781.1100000000001
O305430,C100077,2025-03-14,Canada,376.63
O305431,C100349,2024-12-22,India,43.95
O305432,C101028,2025-06-10,India,271.81
O305433,C100607,2024-10-29,Canada,131.16
O305434,C100941,2024-08-27,India,326.49
O305435,C100584,2025-06-11,United States,820.91
O305436,C100588,2024-12-21,United States,43.18
O305437,C100721,2024-10-21,United Kingdom,1560.65
O305438,C101150,2024-02-21,France,1747.6399999999999
O305439,C100524,2025-06-10,United Kingdom,105.44999999999999
O305440,C100714,2025-04-19,United States,87.29
O305441,C101103,2025-02-08,France,162.04
O305442,C100446,2025-05-22,India,990.3700000000001
O305443,C101007,2025-02-18,India,253.36
O305444,C100642,2025-08-14,India,972.42
O305445,C101054,2024-02-26,Netherlands,15.5
O305446,C100561,2024-01-12,Italy,299.45
O305447,C100755,2025-05-02,United States,1447.4
O305448,C100387,2024-07-21,United States,190.6
O305449,C100762,2025-08-26,France,177.72
O305450,C100391,2024-04-19,Australia,1297.64
O305451,C100731,2025-03-06,Canada,60.97
O305452,C100946,2024-04-26,India,375.66999999999996
O305453,C100521,2025-01-17,United States,410.67999999999995
O305454,C100515,2024-11-21,United States,118.99
O305455,C100386,2024-07-21,India,1447.8500000000001
O305456,C100876,2025-03-16,United Kingdom,1259.7
O305457,C100710,2025-04-01,India,116.28
O305458,C100619,2025-03-28,United States,300.88
O305459,C100030,2025-04-21,South Korea,508.23
O305460,C100132,2025-08-01,United States,444.34
O305461,C100008,2025-04-11,Australia,70.12
O305462,C101020,2024-05-12,India,877.4200000000001
O305463,C101021,2024-04-08,Canada,372.31
O305464,C100081,2025-02-14,India,1177.6799999999998
O305465,C100055,2025-05-06,India,649.88
O305466,C100937,2024-11-03,Australia,1169.17
O305467,C100629,2024-03-29,United States,593.4200000000001
O305468,C100370,2024-11-04,India,499.04
O305469,C100737,2025-05-19,Germany,120.16
O305470,C100283,2025-05-13,United Kingdom,347.94
O305471,C100237,2024-09-16,Sweden,494.33
O305472,C100440,2025-08-06,United States,172.41
O305473,C101074,2024-03-28,Brazil,411.48
O305474,C100920,2024-06-16,India,813.1
O305475,C100228,2024-07-22,Japan,235.74
O305476,C100674,2025-07-18,United States,473.55
O305477,C101061,2024-02-06,France,658.73
O305478,C101141,2024-09-14,India,389.94000000000005
O305479,C100915,2024-03-23,India,791.28
O305480,C100154,2024-12-13,Spain,770.76
O305481,C100288,2025-05-04,United States,457.28
O305482,C100262,2025-03-22,Brazil,30.39
O305483,C100180,2024-04-26,India,636.5600000000001
O305484,C100210,2025-07-21,United States,438.25
O305485,C100379,2025-03-07,United States,1179.05
O305486,C100666,2025-08-31,United States,826.52
O305487,C100477,2024-02-22,Canada,272.33
O305488,C100504,2024-06-21,United States,260.95
O305489,C100294,2025-07-13,Australia,642.1899999999999
O305490,C100181,2025-02-23,South Korea,1402.0900000000001
O305491,C101198,2024-12-14,Germany,52.39
O305492,C100718,2024-09-10,Australia,36.27
O305493,C100275,2024-02-03,Japan,188.25
O305494,C100971,2024-10-30,Germany,270.88
O305495,C100996,2024-03-22,India,51.54
O305496,C101160,2025-04-19,India,363.28999999999996
O305497,C100190,2024-10-02,India,185.45999999999998
O305498,C100767,2024-09-09,United States,136.14
O305499,C101176,2024-10-08,Australia,568.1700000000001
O305500,C100968,2024-03-12,United Kingdom,331.81
O305501,C100270,2024-07-28,Australia,428.37
O305502,C101071,2024-02-09,France,370.74
O305503,C100506,2025-02-19,United States,390.24
O305504,C100586,2025-01-04,India,516.8100000000001
O305505,C100670,2024-06-08,Sweden,212.02
O305506,C100925,2024-01-05,United States,1209.57
O305507,C100144,2025-05-10,Canada,697.14
O305508,C100647,2025-07-18,India,37.22
O305509,C100980,2024-04-28,Japan,29.080000000000002
O305510,C100658,2024-02-29,Canada,921.3299999999999
O305511,C100329,2024-03-09,Australia,427.19
O305512,C100067,2025-08-01,Sweden,496.08
O305513,C100659,2024-10-21,Sweden,100.46
O305514,C100844,2024-12-21,India,1428.4
O305515,C100659,2024-08-09,Sweden,53.480000000000004
O305516,C101175,2025-04-11,Canada,224.48
O305517,C100723,2024-08-16,Brazil,783.0
O305518,C100609,2024-09-25,India,801.43
O305519,C100066,2025-04-13,Brazil,669.23
O305520,C100670,2024-12-09,Sweden,1143.68
O305521,C100202,2025-06-28,Japan,751.83
O305522,C100869,2024-06-13,United States,420.88
O305523,C100193,2024-07-17,United States,324.42
O305524,C101088,2024-02-09,Germany,768.06
O305525,C100362,2024-06-21,United States,754.42
O305526,C100520,2025-01-10,Italy,1409.0
O305527,C100173,2025-04-18,Mexico,225.54
O305528,C100252,2024-05-07,Japan,540.79
O305529,C101106,2024-09-15,United States,120.27000000000001
O305530,C100340,2024-03-24,India,376.57
O305531,C100615,2025-06-24,Canada,769.5500000000001
O305532,C101177,2025-02-21,United Kingdom,502.77
O305533,C100748,2025-01-05,India,1109.95
O305534,C100049,2025-01-07,United States,457.44
O305535,C100428,2025-04-19,Australia,277.04
O305536,C100464,2024-05-27,India,201.70999999999998
O305537,C100331,2024-07-08,India,450.65
O305538,C100289,2025-02-23,Spain,261.81
O305539,C100603,2025-03-06,Australia,769.32
O305540,C100452,2024-03-22,India,711.16
O305541,C100353,2024-11-10,United States,27.31
O305542,C100495,2024-12-18,India,285.37
O305543,C100412,2025-07-23,United Kingdom,267.61
O305544,C100274,2024-06-15,Australia,182.85000000000002
O305545,C100543,2025-07-18,Mexico,400.43999999999994
O305546,C101130,2025-04-11,Netherlands,650.71
O305547,C100606,2024-12-16,France,241.42
O305548,C100717,2024-09-05,United States,369.01
O305549,C101181,2025-02-23,Brazil,998.8
O305550,C100736,2024-10-24,United States,32.64
O305551,C100267,2025-06-02,Brazil,644.5799999999999
O305552,C100478,2024-10-04,France,607.17
O305553,C100585,2024-08-05,Mexico,1123.48
O305554,C100569,2025-06-30,United States,903.0899999999999
O305555,C100179,2024-09-13,Japan,365.82
O305556,C100127,2024-02-16,United States,154.23
O305557,C100419,2024-03-08,United Kingdom,35.08
O305558,C101097,2025-01-05,Brazil,896.05
O305559,C100860,2025-05-23,Brazil,678.68
O305560,C101010,2025-06-26,India,312.69
O305561,C100209,2024-08-15,Sweden,449.54
O305562,C100497,2025-03-14,Mexico,746.54
O305563,C100697,2025-02-01,United States,139.53
O305564,C100521,2025-06-26,United States,178.0
O305565,C100500,2025-01-26,United States,441.51000000000005
O305566,C100431,2024-03-24,Australia,44.45
O305567,C100061,2025-01-10,Japan,327.28
O305568,C101028,2025-07-24,India,699.31
O305569,C101119,2024-05-15,Mexico,244.07
O305570,C100097,2025-01-22,Germany,861.63
O305571,C100496,2024-10-11,India,452.56999999999994
O305572,C100621,2024-04-14,India,512.14
O305573,C100940,2024-08-23,Mexico,881.87
O305574,C101184,2024-01-03,India,781.72
O305575,C100499,2025-02-13,United States,547.51
O305576,C100898,2024-11-20,India,1710.13
O305577,C101124,2024-10-05,Canada,642.55
O305578,C100996,2025-02-07,India,343.83
O305579,C100348,2025-05-20,Japan,677.96
O305580,C100980,2024-11-22,Japan,424.38
O305581,C100494,2024-01-17,Germany,302.78000000000003
O305582,C100021,2024-02-01,Canada,2117.14
O305583,C100910,2024-05-08,United States,371.54
O305584,C101002,2024-02-25,Spain,98.4
O305585,C100412,2025-01-30,United Kingdom,98.6
O305586,C100541,2024-03-01,Brazil,187.12
O305587,C100437,2024-09-25,India,727.15
O305588,C100140,2024-07-30,United States,412.96000000000004
O305589,C101193,2025-05-09,Spain,1091.9299999999998
O305590,C100027,2024-03-06,United States,462.25
O305591,C100666,2024-10-05,United States,317.28000000000003
O305592,C100017,2024-02-17,India,173.6
O305593,C100827,2024-08-12,United States,162.92000000000002
O305594,C101081,2024-10-17,Mexico,706.3700000000001
O305595,C100772,2025-06-17,India,94.24
O305596,C100727,2024-09-13,Germany,446.22
O305597,C100993,2024-03-22,India,697.77
O305598,C101169,2024-07-22,Mexico,322.84
O305599,C101034,2024-11-22,Sweden,392.56
O305600,C100277,2024-09-02,India,26.759999999999998
O305601,C100675,2025-08-08,India,377.15999999999997
O305602,C100982,2025-01-03,India,923.48
O305603,C100353,2024-09-20,United States,696.71
O305604,C100810,2025-06-11,Mexico,679.13
O305605,C100027,2024-08-08,United States,678.99
O305606,C101052,2024-09-27,India,419.87
O305607,C100737,2025-01-03,Germany,247.81
O305608,C100891,2024-07-18,Mexico,691.7800000000001
O305609,C100990,2025-07-19,India,662.06
O305610,C100262,2024-03-04,Brazil,568.91
O305611,C100540,2024-07-28,India,84.39
O305612,C101030,2024-01-10,United Kingdom,276.24
O305613,C100197,2024-03-30,United States,58.870000000000005
O305614,C100986,2024-05-07,India,622.8
O305615,C100345,2025-04-14,India,418.54
O305616,C100690,2025-08-26,United Kingdom,138.57
O305617,C100611,2024-03-09,Mexico,681.51
O305618,C100823,2024-05-24,India,697.33
O305619,C101004,2024-07-30,India,131.04
O305620,C100418,2024-12-08,United States,384.19
O305621,C100206,2024-06-17,Spain,661.34
O305622,C100507,2025-08-03,India,806.8
O305623,C100734,2025-04-27,Netherlands,451.76000000000005
O305624,C100900,2024-04-03,Italy,67.22
O305625,C100904,2024-05-08,Mexico,428.25
O305626,C100407,2025-04-23,India,421.64
O305627,C101123,2025-04-30,Germany,206.02
O305628,C100099,2024-08-23,India,922.89
O305629,C100140,2025-03-12,United States,473.7
O305630,C100029,2024-07-30,Brazil,1823.82
O305631,C101111,2024-06-16,India,213.25
O305632,C100216,2025-02-11,Japan,498.69000000000005
O305633,C100721,2024-08-22,United Kingdom,595.97
O305634,C100975,2024-06-03,India,1353.62
O305635,C100920,2024-07-14,India,295.79
O305636,C101138,2024-12-26,Canada,310.15
O305637,C100064,2024-05-10,India,93.28
O305638,C100488,2025-03-28,United Kingdom,757.44
O305639,C100607,2025-06-13,Canada,594.8599999999999
O305640,C100835,2025-07-11,Sweden,234.54
O305641,C100747,2025-05-02,India,663.21
O305642,C100671,2024-02-07,India,434.69
O305643,C100368,2024-11-08,Germany,21.96
O305644,C100127,2025-02-26,United States,691.88
O305645,C100517,2024-07-25,Brazil,899.67
O305646,C100311,2024-05-07,Japan,280.79999999999995
O305647,C100665,2025-05-30,Brazil,154.02
O305648,C100956,2024-02-14,South Korea,791.4300000000001
O305649,C100663,2025-06-06,Netherlands,454.43999999999994
O305650,C100699,2024-08-08,India,104.71
O305651,C100050,2025-05-16,India,52.019999999999996
O305652,C100773,2024-07-19,Brazil,627.64
O305653,C100527,2024-06-27,Spain,161.09
O305654,C100148,2025-02-06,Brazil,1113.51
O305655,C100256,2024-11-02,Australia,196.78
O305656,C100936,2024-10-12,Brazil,343.77
O305657,C101100,2024-02-02,South Korea,21.88
O305658,C100609,2025-06-25,India,92.52
O305659,C101171,2025-06-24,Brazil,274.7
O305660,C100216,2024-03-29,Japan,321.36
O305661,C100359,2024-12-13,Canada,763.34
O305662,C101116,2025-04-18,India,984.68
O305663,C100210,2025-01-16,United States,181.9
O305664,C100791,2024-11-29,Mexico,574.81
O305665,C100263,2024-11-28,Germany,195.39
O305666,C100397,2025-05-24,United States,395.42
O305667,C100573,2024-03-30,Australia,191.9
O305668,C100431,2024-04-06,Australia,1289.3400000000001
O305669,C101049,2024-11-17,Brazil,1073.3600000000001
O305670,C101167,2025-02-09,United States,1993.18
O305671,C100600,2025-04-29,Germany,257.21999999999997
O305672,C100630,2025-08-05,India,102.03
O305673,C100066,2025-03-09,Brazil,393.19
O305674,C100281,2024-01-24,France,888.3799999999999
O305675,C100047,2024-05-13,Canada,18.02
O305676,C101027,2024-11-01,United States,1305.54
O305677,C100272,2025-03-28,Sweden,763.38
O305678,C100408,2024-03-10,Australia,634.94
O305679,C101011,2025-01-31,Brazil,160.07999999999998
O305680,C100855,2025-06-23,United States,158.51999999999998
O305681,C100745,2024-10-09,France,2125.4700000000003
O305682,C100046,2025-04-26,United States,240.82
O305683,C100675,2024-08-11,India,954.3299999999999
O305684,C100673,2024-11-22,Germany,490.21
O305685,C100382,2024-01-21,Australia,242.15
O305686,C100893,2025-02-28,Brazil,347.90000000000003
O305687,C101115,2024-09-25,Brazil,212.19
O305688,C100310,2024-03-22,Brazil,336.52
O305689,C100397,2024-12-12,United States,172.89
O305690,C100386,2024-12-26,India,1947.15
O305691,C101001,2024-12-07,United States,700.92
O305692,C100093,2024-09-13,India,965.63
O305693,C101075,2024-10-30,Netherlands,417.90999999999997
O305694,C100930,2025-04-29,India,85.5
O305695,C100580,2024-05-24,Australia,986.6
O305696,C100700,2024-12-06,India,463.03
O305697,C101073,2025-04-04,United States,167.24
O305698,C100923,2025-01-17,Brazil,445.33
O305699,C100332,2025-07-29,India,757.8
O305700,C100060,2024-04-22,India,498.65000000000003
O305701,C100790,2024-03-05,South Korea,1349.87
O305702,C100174,2024-07-26,United States,440.52
O305703,C100105,2024-07-08,Germany,536.61
O305704,C101178,2025-07-19,India,139.01999999999998
O305705,C100568,2024-05-10,Mexico,1080.65
O305706,C100781,2025-08-01,United States,921.4799999999999
O305707,C100260,2024-08-09,Australia,382.59000000000003
O305708,C100122,2025-06-26,United States,87.92999999999999
O305709,C100075,2024-06-01,India,61.0
O305710,C100425,2024-08-01,India,513.29
O305711,C100004,2024-11-01,Netherlands,212.14999999999998
O305712,C100504,2025-01-31,United States,89.83
O305713,C100389,2024-06-22,Brazil,142.5
O305714,C100632,2024-09-01,India,286.21
O305715,C100707,2024-10-25,Italy,91.32
O305716,C100370,2025-05-30,India,385.23
O305717,C100546,2025-07-26,Australia,48.92
O305718,C100093,2024-05-05,India,125.22
O305719,C100362,2024-05-16,United States,501.23
O305720,C101173,2025-02-10,Japan,193.08
O305721,C101189,2025-04-27,United States,52.5
O305722,C100582,2024-12-10,United States,364.11
O305723,C101127,2025-03-01,Japan,439.14
O305724,C100601,2024-05-17,Germany,231.82
O305725,C100150,2024-06-24,India,53.730000000000004
O305726,C101041,2024-07-18,United States,810.52
O305727,C100498,2025-05-19,Japan,27.32
O305728,C100734,2025-04-04,Netherlands,512.01
O305729,C100778,2024-09-30,France,240.34
O305730,C100369,2024-04-05,India,84.04
O305731,C100880,2025-08-10,United Kingdom,274.62
O305732,C100601,2024-08-13,Germany,1496.5200000000002
O305733,C100439,2024-06-10,United States,232.86
O305734,C100357,2024-05-12,Canada,138.55
O305735,C100895,2024-08-27,France,740.9399999999999
O305736,C100299,2025-06-07,Canada,73.63
O305737,C100148,2024-08-14,Brazil,128.12
O305738,C101058,2025-04-02,India,157.17
O305739,C100398,2024-01-22,Sweden,315.7
O305740,C100769,2025-02-15,India,804.62
O305741,C100859,2025-06-27,India,670.24
O305742,C101006,2024-09-27,Netherlands,366.78000000000003
O305743,C100750,2025-01-20,Brazil,108.60000000000001
O305744,C100849,2024-11-01,India,236.18
O305745,C101004,2025-08-30,India,1009.49
O305746,C101132,2024-11-01,Australia,784.58
O305747,C100056,2025-04-04,Japan,400.8
O305748,C100891,2025-03-29,Mexico,602.84
O305749,C100209,2024-09-18,Sweden,363.37
O305750,C101069,2025-02-02,Japan,831.2900000000001
O305751,C100058,2024-10-18,Germany,1111.04
O305752,C100296,2024-11-04,India,503.39000000000004
O305753,C100230,2024-06-01,France,272.37
O305754,C100724,2025-01-14,India,627.1700000000001
O305755,C100005,2025-01-27,Brazil,101.24
O305756,C100020,2025-01-03,Brazil,568.86
O305757,C100605,2024-08-03,United States,616.99
O305758,C101165,2025-08-06,United States,449.43
O305759,C100633,2024-02-07,Spain,710.61
O305760,C100535,2025-05-07,India,272.02
O305761,C100789,2025-03-15,United States,862.25
O305762,C100662,2024-03-14,India,322.42
O305763,C100461,2025-06-25,France,468.07
O305764,C100706,2025-06-11,Germany,784.48
O305765,C100003,2024-04-29,Australia,134.52
O305766,C100293,2024-02-13,United States,1064.55
O305767,C100808,2024-06-17,Japan,133.02
O305768,C100409,2024-04-30,United Kingdom,69.60000000000001
O305769,C100065,2024-05-03,Australia,523.6700000000001
O305770,C100149,2025-07-27,Mexico,64.85
O305771,C101039,2024-10-21,Australia,632.04
O305772,C100395,2024-01-12,United Kingdom,772.8199999999999
O305773,C100027,2025-09-05,United States,759.5699999999999
O305774,C100874,2024-01-17,Canada,939.03
O305775,C100636,2024-09-20,India,556.8
O305776,C100541,2025-04-02,Brazil,824.48
O305777,C101073,2025-08-18,United States,364.16999999999996
O305778,C100376,2025-01-12,United Kingdom,336.45000000000005
O305779,C100686,2024-04-07,India,123.69
O305780,C100893,2025-04-28,Brazil,240.39000000000001
O305781,C100730,2025-07-04,Brazil,246.32999999999998
O305782,C100249,2025-05-07,Netherlands,401.66999999999996
O305783,C100817,2024-06-26,Canada,181.94
O305784,C100892,2025-05-11,Italy,458.14
O305785,C100146,2024-10-20,India,335.61
O305786,C100198,2025-07-24,Australia,501.28
O305787,C100809,2025-08-15,Australia,334.27
O305788,C100142,2025-03-16,Japan,752.86
O305789,C101056,2024-01-22,India,806.01
O305790,C100131,2024-11-07,United States,1253.69
O305791,C101169,2024-03-08,Mexico,370.93
O305792,C100805,2024-04-12,India,204.78000000000003
O305793,C100531,2025-08-19,Canada,409.43999999999994
